Time Bucket (Europe/London),Dalys Seafoods-Mains_A (kWatts),Dalys Seafoods-Mains_B (kWatts),Dalys Seafoods-Mains_C (kWatts),Dalys Seafoods-Room/Multi-use Circuit-Sheds & Container Cold Rooms (kWatts),Dalys Seafoods-Other-Slicing Room (kWatts),Dalys Seafoods-Other-Big Freezer (kWatts),Dalys Seafoods-Other-Finished Smoked Cold Room (kWatts),Dalys Seafoods-Other-Big Cold Room (kWatts),Dalys Seafoods-Other-Smoker (kWatts)
04/02/2025 09:52:17,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:18,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:19,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:20,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:21,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:22,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:23,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:24,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:25,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:26,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:27,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:28,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:29,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:30,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:31,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:32,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:33,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:34,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:35,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:36,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:37,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:38,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:39,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:40,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:41,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:42,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:43,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:44,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:45,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:46,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:47,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:48,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:49,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:50,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:51,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:52,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:53,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:54,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:55,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:56,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:57,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:58,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:52:59,18.9526,17.1545,18.5038,23.8760,0.0849,6.9960,0.0059,9.5039,0.1100
04/02/2025 09:53:00,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:01,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:02,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:03,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:04,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:05,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:06,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:07,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:08,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:09,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:10,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:11,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:12,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:13,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:14,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:15,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:16,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:17,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:18,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:19,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:20,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:21,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:22,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:23,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:24,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:25,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:26,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:27,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:28,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:29,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:30,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:31,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:32,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:33,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:34,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:35,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:36,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:37,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:38,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:39,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:40,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:41,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:42,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:43,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:44,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:45,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:46,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:47,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:48,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:49,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:50,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:51,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:52,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:53,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:54,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:55,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:56,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:57,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:58,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:53:59,17.4484,16.1345,17.2681,20.7203,0.0789,7.0520,0.0039,9.5685,0.1123
04/02/2025 09:54:00,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:01,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:02,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:03,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:04,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:05,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:06,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:07,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:08,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:09,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:10,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:11,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:12,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:13,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:14,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:15,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:16,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:17,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:18,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:19,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:20,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:21,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:22,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:23,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:24,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:25,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:26,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:27,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:28,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:29,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:30,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:31,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:32,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:33,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:34,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:35,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:36,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:37,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:38,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:39,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:40,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:41,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:42,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:43,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:44,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:45,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:46,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:47,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:48,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:49,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:50,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:51,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:52,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:53,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:54,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:55,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:56,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:57,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:58,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:54:59,15.4802,14.2373,15.3140,20.3552,0.0708,7.1056,0.0039,7.9459,0.1157
04/02/2025 09:55:00,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:01,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:02,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:03,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:04,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:05,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:06,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:07,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:08,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:09,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:10,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:11,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:12,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:13,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:14,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:15,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:16,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:17,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:18,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:19,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:20,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:21,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:22,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:23,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:24,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:25,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:26,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:27,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:28,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:29,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:30,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:31,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:32,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:33,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:34,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:35,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:36,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:37,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:38,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:39,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:40,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:41,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:42,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:43,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:44,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:45,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:46,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:47,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:48,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:49,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:50,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:51,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:52,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:53,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:54,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:55,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:56,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:57,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:58,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:55:59,13.0974,12.6445,12.5127,26.3155,0.0613,7.0331,0.0078,2.5703,0.1181
04/02/2025 09:56:00,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:01,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:02,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:03,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:04,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:05,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:06,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:07,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:08,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:09,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:10,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:11,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:12,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
04/02/2025 09:56:13,13.1996,12.4068,12.3710,23.8536,0.0601,6.9957,0.0068,2.5391,0.1145
