Time Bucket (Europe/London),Dalys Seafoods-Mains_A (kWatts),Dalys Seafoods-Mains_B (kWatts),Dalys Seafoods-Mains_C (kWatts),Dalys Seafoods-Room/Multi-use Circuit-Sheds & Container Cold Rooms (kWatts),Dalys Seafoods-Other-Slicing Room (kWatts),Dalys Seafoods-Other-Big Freezer (kWatts),Dalys Seafoods-Other-Finished Smoked Cold Room (kWatts),Dalys Seafoods-Other-Big Cold Room (kWatts),Dalys Seafoods-Other-Smoker (kWatts)
03/10/2025 06:30:00,6.4700,8.6375,7.7319,14.8388,0.0444,6.9783,0.0013,2.3998,0.1095
03/10/2025 06:45:00,6.7342,9.2450,10.2729,13.1592,0.0535,6.8555,0.0014,5.6107,0.1043
03/10/2025 07:00:00,6.2797,9.1002,10.9563,11.4873,0.0570,6.7216,0.0002,2.3546,0.1025
03/10/2025 07:15:00,6.7356,9.1464,11.4081,13.0447,0.0576,6.5997,0.0011,3.7760,0.1000
03/10/2025 07:30:00,6.0511,8.7773,10.3714,16.0178,0.0452,1.8057,0.0007,4.1291,0.1028
03/10/2025 07:45:00,5.9918,7.9604,10.4078,11.1050,0.0505,2.4271,0.0006,2.4020,0.1015
03/10/2025 08:00:00,8.9155,13.3629,16.9470,14.6349,0.0777,6.3904,0.0020,8.1220,0.1058
03/10/2025 08:15:00,10.1742,15.4061,18.7733,15.5438,0.0791,5.6869,0.0063,3.3748,0.1061
03/10/2025 08:30:00,9.3918,14.3543,16.0081,18.5544,0.0546,0.4014,0.0069,7.3278,0.1126
03/10/2025 08:45:00,8.3942,12.3197,14.7301,13.6175,0.0496,1.1382,0.0046,4.8645,0.1109
03/10/2025 09:00:00,8.6187,13.2728,14.8826,15.6523,0.0589,4.9425,0.0023,5.7120,0.1155
03/10/2025 09:15:00,8.4454,12.9220,14.4383,14.4400,0.0607,6.3635,0.0009,5.5020,0.1136
03/10/2025 09:30:00,8.3473,11.8077,12.7906,13.1605,0.0534,6.0766,0.0010,5.4274,0.1101
03/10/2025 09:45:00,9.2230,11.4307,11.8811,13.2720,0.0478,7.0175,0.0022,6.0102,0.1079
03/10/2025 10:00:00,8.4888,11.1947,11.0149,15.1073,0.0446,6.9059,0.0011,5.3311,0.1076
03/10/2025 10:15:00,7.9605,9.9051,11.0981,13.4305,0.0304,2.9473,0.0005,6.5149,0.1072
03/10/2025 10:30:00,6.0309,8.5328,9.0254,11.8038,0.0292,5.9257,0.0015,4.5619,0.1095
03/10/2025 10:45:00,9.7721,13.4470,13.0707,16.1452,0.0411,4.2951,0.0020,6.9170,0.1087
03/10/2025 11:00:00,8.5449,12.7481,11.0666,15.4944,0.0438,6.6858,0.0009,4.6940,0.1111
03/10/2025 11:15:00,8.9200,12.4174,11.3281,13.4341,0.0384,6.0419,0.0012,7.4645,0.1124
03/10/2025 11:30:00,9.9514,13.5831,11.6880,18.9722,0.0371,6.0723,0.0028,9.4398,0.1158
03/10/2025 11:45:00,9.2652,13.4839,11.2338,16.6688,0.0500,7.0706,0.0007,3.2540,0.1148
03/10/2025 12:00:00,8.9896,13.2095,11.1505,17.8703,0.0469,6.9785,0.0020,5.7876,0.1136
03/10/2025 12:15:00,12.0880,17.5606,15.4561,20.0013,0.0635,6.9336,0.0020,9.2707,0.1159
03/10/2025 12:30:00,9.3158,13.8298,11.4810,15.9011,0.0512,6.8371,0.0002,3.9386,0.1134
03/10/2025 12:45:00,8.3963,12.9499,10.6371,17.7770,0.0457,5.5190,0.0014,2.4164,0.1127
03/10/2025 13:00:00,7.9573,11.7286,12.2825,16.1022,0.0408,0.5698,0.0033,3.0774,0.1083
03/10/2025 13:15:00,8.6454,12.3040,13.2170,16.4347,0.0554,5.3418,0.0007,9.4922,0.1074
03/10/2025 13:30:00,8.6385,12.1456,13.1050,17.6932,0.0632,6.8947,0.0010,5.3686,0.1067
03/10/2025 13:45:00,6.6577,9.6941,10.4928,15.6423,0.0539,6.2749,0.0005,2.0203,0.1074
03/10/2025 14:00:00,7.7015,10.9369,11.7596,17.6109,0.0593,6.9413,0.0025,0.0421,0.1069
03/10/2025 14:15:00,7.4368,9.6034,9.0487,16.5804,0.0510,6.9566,0.0010,0.0345,0.1090
03/10/2025 14:30:00,6.9385,9.3767,9.2286,16.4877,0.0506,6.9089,0.0008,0.0333,0.1066
03/10/2025 14:45:00,8.6768,12.1884,11.7560,18.4804,0.0587,6.9036,0.0011,5.1983,0.1116
03/10/2025 15:00:00,9.6820,12.8232,12.3329,14.1166,0.0580,6.9980,0.0022,7.5153,0.1093
03/10/2025 15:15:00,8.2431,12.1776,10.2150,18.6517,0.0469,5.8525,0.0011,6.1581,0.1114
03/10/2025 15:30:00,8.3266,11.8324,10.1681,19.9600,0.0498,7.0151,0.0019,2.4151,0.1109
03/10/2025 15:45:00,11.5182,15.1785,13.4928,18.7320,0.0664,6.9210,0.0034,6.8873,0.1139
03/10/2025 16:00:00,8.2334,11.6920,10.0737,14.0923,0.0562,6.9352,0.0005,4.6068,0.0616
03/10/2025 16:15:00,8.6919,12.6121,10.6930,17.5231,0.0489,6.9625,0.0009,2.3871,0.0155
03/10/2025 16:30:00,8.2331,12.1020,10.6348,13.8233,0.0491,6.9722,0.0006,2.3843,0.0110
03/10/2025 16:45:00,7.9241,12.2153,9.8976,18.0677,0.0495,6.8511,0.0010,7.3151,0.0985
03/10/2025 17:00:00,9.2887,13.4581,11.9788,16.6318,0.0522,6.8594,0.0019,3.5245,0.1075
03/10/2025 17:15:00,6.5502,10.2034,7.7378,16.3373,0.0406,6.8734,0.0004,2.4188,0.1120
03/10/2025 17:30:00,6.4172,9.6908,7.9487,11.5488,0.0425,6.8497,0.0004,2.4159,0.1082
03/10/2025 17:45:00,6.8308,10.8172,8.6906,13.7410,0.0453,6.8243,0.0008,6.9149,0.1106
03/10/2025 18:00:00,8.0441,12.6542,10.5746,16.1012,0.0556,6.8390,0.0027,8.8056,0.1127
03/10/2025 18:15:00,8.4580,11.8743,10.9652,12.7722,0.0584,8.4815,0.0084,6.8212,0.1115
03/10/2025 18:30:00,8.2696,10.7949,11.2501,16.3020,0.0625,10.3861,0.0157,4.9300,0.1135
03/10/2025 18:45:00,7.2380,9.6938,10.1241,14.1742,0.0601,10.3372,0.0145,2.4131,0.1115
03/10/2025 19:00:00,7.2741,9.4043,8.6916,14.9647,0.0476,7.6776,0.0063,2.4088,0.1083
03/10/2025 19:15:00,5.9012,8.0436,7.0519,12.1358,0.0415,7.2004,0.0030,2.4189,0.1084
03/10/2025 19:30:00,8.6372,12.3396,11.7649,16.5824,0.0525,6.9997,0.0043,6.1588,0.1102
03/10/2025 19:45:00,6.2840,8.8095,8.1952,10.5829,0.0442,7.0570,0.0019,5.5512,0.1102
03/10/2025 20:00:00,7.8265,10.7011,9.8765,18.5083,0.0474,6.9869,0.0032,2.4591,0.1121
03/10/2025 20:15:00,6.6378,9.2388,8.6718,11.7820,0.0447,6.9868,0.0015,2.4882,0.1117
03/10/2025 20:30:00,7.2743,9.9564,9.2068,18.3306,0.0457,6.9369,0.0024,2.4898,0.1130
03/10/2025 20:45:00,6.7317,9.4738,8.5355,12.8003,0.0474,6.9365,0.0017,5.0626,0.1123
03/10/2025 21:00:00,9.1318,13.0338,12.0681,17.6726,0.0572,6.9408,0.0036,6.3556,0.1145
03/10/2025 21:15:00,5.2003,6.6090,5.6396,12.2336,0.0199,0.6240,0.0000,2.5380,0.1069
03/10/2025 21:30:00,7.0098,8.6360,7.6897,17.2837,0.0273,2.5332,0.0002,2.5374,0.1104
03/10/2025 21:45:00,6.1288,8.1229,7.2516,11.7493,0.0414,6.6336,0.0012,2.4289,0.1085
03/10/2025 22:00:00,8.0558,10.8064,10.4574,14.6617,0.0504,6.7712,0.0025,4.1013,0.1089
03/10/2025 22:15:00,6.9371,9.3473,8.4576,14.6967,0.0397,4.5577,0.0025,6.8028,0.1098
03/10/2025 22:30:00,5.0017,6.1091,5.3041,14.1384,0.0191,0.3891,0.0000,2.5292,0.1051
03/10/2025 22:45:00,7.4957,9.3269,8.4556,15.6785,0.0345,4.0257,0.0002,2.5051,0.1112
03/10/2025 23:00:00,6.3860,8.0559,7.6037,12.0392,0.0432,6.8097,0.0015,2.4601,0.1089
03/10/2025 23:15:00,7.1316,9.1596,8.3786,16.7929,0.0363,3.7214,0.0013,4.1199,0.1102
03/10/2025 23:30:00,5.7702,7.1029,6.7528,12.1216,0.0232,0.8867,0.0000,6.9722,0.1034
03/10/2025 23:45:00,7.1727,9.3186,8.9957,14.7091,0.0409,5.2901,0.0005,2.4669,0.1103
03/11/2025 00:00:00,7.4488,10.0542,10.0101,12.7595,0.0590,6.6363,0.0005,2.4592,0.1128
03/11/2025 00:15:00,7.3661,9.8437,9.6426,15.6738,0.0385,0.4294,0.0000,5.5231,0.1112
03/11/2025 00:30:00,9.4730,11.7636,12.2938,11.4397,0.0414,2.7087,0.0002,8.5126,0.1097
03/11/2025 00:45:00,8.3794,10.9228,10.7245,16.3192,0.0513,6.8333,0.0014,2.4957,0.1143
03/11/2025 01:00:00,6.5164,8.0444,7.8216,13.0580,0.0342,3.4198,0.0004,2.4999,0.1071
03/11/2025 01:15:00,4.3959,5.5888,4.7427,12.0299,0.0180,0.9646,0.0000,2.4780,0.1029
03/11/2025 01:30:00,7.6410,9.6063,9.2794,16.4932,0.0387,4.7124,0.0008,2.4376,0.1072
03/11/2025 01:45:00,7.8488,10.2042,9.7035,12.2800,0.0496,6.7476,0.0020,8.0843,0.1113
03/11/2025 02:00:00,6.1198,7.7395,7.2746,13.7081,0.0301,2.4123,0.0002,2.4395,0.1030
03/11/2025 02:15:00,4.5717,6.0514,5.0364,12.8954,0.0200,1.4157,0.0000,2.4604,0.1037
03/11/2025 02:30:00,5.4755,8.1968,7.3858,14.9887,0.0368,5.4497,0.0006,2.4537,0.1059
03/11/2025 02:45:00,6.0745,9.4265,9.3110,13.5703,0.0476,6.7535,0.0003,2.4299,0.1068
03/11/2025 03:00:00,5.3213,7.8831,9.1933,11.5281,0.0314,0.8604,0.0000,7.8374,0.1039
03/11/2025 03:15:00,5.8618,8.2592,8.8645,17.8017,0.0314,2.4827,0.0003,2.4527,0.1051
03/11/2025 03:30:00,6.5062,8.4075,9.7828,10.6671,0.0490,6.7972,0.0012,2.4534,0.1037
03/11/2025 03:45:00,6.0942,8.1693,8.9440,17.2514,0.0361,3.1909,0.0005,2.4620,0.1051
03/11/2025 04:00:00,5.5520,6.9224,8.1770,11.0813,0.0279,1.2904,0.0000,7.0098,0.1019
03/11/2025 04:15:00,6.5589,9.2021,10.2671,12.7481,0.0436,5.3813,0.0002,2.9829,0.1053
03/11/2025 04:30:00,5.5805,8.5010,9.1236,16.2139,0.0400,4.3737,0.0004,2.4710,0.1064
03/11/2025 04:45:00,3.7728,6.3010,7.0210,12.9440,0.0260,0.8297,0.0000,2.5036,0.1069
03/11/2025 05:00:00,6.6643,9.9767,10.6235,14.4425,0.0436,4.2952,0.0004,3.7852,0.1043
03/11/2025 05:15:00,7.0969,9.8375,10.4996,13.3054,0.0506,6.7012,0.0012,5.7740,0.1073
03/11/2025 05:30:00,5.4828,6.8505,7.6457,14.2421,0.0255,0.7866,0.0000,2.4489,0.1014
03/11/2025 05:45:00,5.7252,7.2316,7.7828,13.1716,0.0282,2.5044,0.0000,2.4336,0.1014
03/11/2025 06:00:00,5.7069,7.4245,8.7733,10.2332,0.0441,6.1712,0.0008,2.3930,0.1004
03/11/2025 06:15:00,7.8826,10.3016,11.3014,15.2641,0.0629,8.1728,0.0064,7.2920,0.1079
03/11/2025 06:30:00,6.8435,9.4682,10.9769,13.3958,0.0648,10.0582,0.0138,6.3555,0.1076
03/11/2025 06:45:00,6.2566,8.8738,12.2997,10.0603,0.0700,10.0727,0.0125,2.8766,0.1040
03/11/2025 07:00:00,6.8885,10.1870,13.1258,17.7678,0.0644,7.3034,0.0017,2.3597,0.1039
03/11/2025 07:15:00,5.0639,7.4517,10.6381,10.5894,0.0564,6.8838,0.0005,2.3739,0.1027
03/11/2025 07:30:00,7.1646,10.5811,13.6452,16.1214,0.0631,6.6767,0.0013,3.9631,0.1035
03/11/2025 07:45:00,7.0036,10.2625,13.2411,15.9936,0.0621,6.5767,0.0013,5.1737,0.1023
03/11/2025 08:00:00,6.6501,10.0662,12.3705,14.7904,0.0613,4.7121,0.0014,4.3932,0.1045
03/11/2025 08:15:00,8.5726,13.3155,16.3643,15.3480,0.0856,6.6638,0.0025,7.5008,0.1050
03/11/2025 08:30:00,9.1935,14.8213,16.3396,15.0857,0.0677,4.6633,0.0047,2.3389,0.1101
03/11/2025 08:45:00,10.8384,15.9050,17.6185,17.5518,0.0538,1.3606,0.0035,8.7256,0.1091
03/11/2025 09:00:00,8.4030,11.8694,13.1012,16.3491,0.0535,6.0527,0.0029,3.0966,0.1116
03/11/2025 09:15:00,11.1405,13.9796,15.6899,17.3080,0.0588,4.8969,0.0030,6.5676,0.1052
03/11/2025 09:30:00,12.0600,13.8133,13.5757,20.0213,0.0545,6.8064,0.0039,2.4194,0.1113
03/11/2025 09:45:00,10.5976,11.5394,11.0726,14.5047,0.0447,6.7675,0.0053,8.2245,0.1103
03/11/2025 10:00:00,8.4901,9.0864,8.9040,12.6177,0.0260,0.7797,0.0003,4.8090,0.1032
03/11/2025 10:15:00,7.8255,9.6846,10.0634,15.4651,0.0348,4.0329,0.0006,2.4189,0.1033
03/11/2025 10:30:00,9.8159,12.1228,12.2193,15.3314,0.0498,6.7802,0.0030,7.0610,0.1089
03/11/2025 10:45:00,10.9386,13.1933,13.2479,20.5853,0.0432,6.7004,0.0049,4.8332,0.1069
03/11/2025 11:00:00,7.5474,8.7147,8.1148,18.8992,0.0226,4.1792,0.0008,2.4569,0.1087
03/11/2025 11:15:00,9.0883,7.7407,7.8896,15.9714,0.0235,4.5768,0.0048,2.4776,0.1024
03/11/2025 11:30:00,8.1899,9.2874,8.5774,17.0097,0.0240,5.5737,0.0031,5.0979,0.1070
03/11/2025 11:45:00,7.8306,7.4572,6.5418,14.5603,0.0195,4.8940,0.0025,5.3443,0.1047
03/11/2025 12:00:00,8.5521,10.2882,8.4543,15.6953,0.0275,6.4565,0.0020,2.4608,0.1118
03/11/2025 12:15:00,9.0870,11.4585,9.7417,16.0724,0.0304,5.8044,0.0024,8.3183,0.1082
03/11/2025 12:30:00,9.2429,11.1212,9.0936,17.6459,0.0343,6.7253,0.0041,6.2228,0.1068
03/11/2025 12:45:00,7.4827,9.7394,7.5770,15.2984,0.0258,6.6539,0.0009,6.3099,0.1092
03/11/2025 13:00:00,5.4370,7.4612,7.5198,15.5637,0.0221,1.9241,0.0006,2.3925,0.1136
03/11/2025 13:15:00,5.5958,6.2999,5.6707,12.1511,0.0152,2.5937,0.0007,4.1482,0.1032
03/11/2025 13:30:00,5.8627,6.8770,7.9173,15.3917,0.0297,6.3021,0.0010,7.2654,0.1083
03/11/2025 13:45:00,5.0142,5.6945,5.1695,18.5516,0.0157,5.4433,0.0018,2.4052,0.1066
03/11/2025 14:00:00,8.3788,8.4782,7.2018,20.6279,0.0252,7.0202,0.0070,8.6948,0.1033
03/11/2025 14:15:00,6.8622,7.7446,6.9429,15.7155,0.0207,6.2120,0.0030,2.6991,0.1020
03/11/2025 14:30:00,4.5947,4.9259,3.8598,13.4035,0.0164,6.0158,0.0008,1.5861,0.1035
03/11/2025 14:45:00,10.0500,11.7849,10.6832,17.1485,0.0520,6.8693,0.0048,8.9271,7.5556
03/11/2025 15:00:00,14.0501,20.2405,19.3711,14.7285,0.1170,6.6457,0.0045,2.8742,31.9359
03/11/2025 15:15:00,10.5646,15.7746,14.0017,16.7300,0.0809,3.7190,0.0038,0.0451,27.6057
03/11/2025 15:30:00,9.8427,12.9471,11.7394,18.6286,0.0626,6.4075,0.0051,0.0526,17.0753
03/11/2025 15:45:00,14.7720,19.1099,17.9391,21.4882,0.0875,6.5701,0.0060,8.4516,17.3103
03/11/2025 16:00:00,14.5949,17.6101,16.5000,23.7593,0.0647,5.8592,0.0088,4.9299,16.9219
03/11/2025 16:15:00,10.9101,12.7274,10.6466,19.4306,0.0387,0.8235,0.0007,2.3470,16.8159
03/11/2025 16:30:00,12.1475,16.3138,14.3373,18.8150,0.0758,4.5447,0.0034,2.3827,19.2946
03/11/2025 16:45:00,12.6514,18.6856,16.1847,17.1019,0.0981,6.6563,0.0033,2.3399,19.2889
03/11/2025 17:00:00,13.9693,18.6113,17.0891,18.0090,0.0806,0.6317,0.0004,6.1710,19.8533
03/11/2025 17:15:00,14.1775,18.4155,16.5858,15.4448,0.0708,4.3719,0.0015,2.3195,17.5195
03/11/2025 17:30:00,12.5226,16.2040,14.5044,15.2819,0.0685,6.5656,0.0040,2.3271,16.9705
03/11/2025 17:45:00,12.8967,18.6995,16.6559,19.0924,0.0823,0.4395,0.0029,2.2818,22.7041
03/11/2025 18:00:00,13.0159,18.4379,17.7159,11.7191,0.0955,4.1711,0.0016,5.9935,22.8438
03/11/2025 18:15:00,13.4134,18.6238,17.2762,18.0122,0.0979,5.9759,0.0056,2.3438,21.2202
03/11/2025 18:30:00,12.8507,17.9237,17.4204,16.6516,0.0886,0.8771,0.0016,3.9545,21.3496
03/11/2025 18:45:00,10.1305,14.0575,13.6256,14.6463,0.0798,8.1551,0.0109,6.6134,10.2253
03/11/2025 19:00:00,7.7435,9.9931,10.0323,15.5624,0.0603,10.2577,0.0142,2.6141,0.1103
03/11/2025 19:15:00,5.8003,8.1059,7.5788,12.7785,0.0526,9.6331,0.0108,2.3878,0.1098
03/11/2025 19:30:00,8.0085,10.2440,9.4068,14.2287,0.0495,7.4196,0.0038,2.3854,0.1077
03/11/2025 19:45:00,7.7949,10.0698,9.0330,13.6944,0.0481,7.0488,0.0040,6.0476,0.1104
03/11/2025 20:00:00,6.8766,8.3787,7.8596,13.7193,0.0441,6.8789,0.0029,2.4427,0.1084
03/11/2025 20:15:00,8.2185,9.8719,9.0772,15.0978,0.0469,6.8029,0.0042,2.4319,0.1107
03/11/2025 20:30:00,7.0776,7.7231,7.2645,11.5067,0.0432,6.7899,0.0037,2.4636,0.1086
03/11/2025 20:45:00,8.5320,10.4414,9.6486,15.2391,0.0410,3.5110,0.0018,6.3035,0.1114
03/11/2025 21:00:00,7.8494,8.5992,7.9302,15.6430,0.0348,2.7899,0.0007,2.5143,0.1094
03/11/2025 21:15:00,7.5255,8.2764,7.4049,11.3711,0.0438,6.9183,0.0052,2.5308,0.1126
03/11/2025 21:30:00,8.8369,9.3452,8.8795,16.6109,0.0341,2.4278,0.0028,2.5122,0.1097
03/11/2025 21:45:00,8.9263,9.0700,8.0882,12.6878,0.0345,3.2343,0.0010,8.0754,0.1106
03/11/2025 22:00:00,8.5434,9.0295,8.5871,14.7120,0.0460,6.7780,0.0058,3.5346,0.1109
03/11/2025 22:15:00,6.2135,7.8696,6.7139,15.9147,0.0254,1.2958,0.0002,2.4910,0.1079
03/11/2025 22:30:00,6.0954,6.5988,5.8587,10.4651,0.0279,3.9082,0.0005,2.5395,0.1067
03/11/2025 22:45:00,8.8496,10.3457,9.2626,17.3395,0.0489,6.8244,0.0031,2.9328,0.1155
03/11/2025 23:00:00,6.6983,7.8845,7.4362,12.5438,0.0256,0.8352,0.0002,8.2858,0.1035
03/11/2025 23:15:00,7.4614,8.6434,7.9687,13.8695,0.0342,4.0451,0.0012,3.5467,0.1091
03/11/2025 23:30:00,6.6891,7.9432,7.4178,14.4852,0.0385,5.2048,0.0011,2.4641,0.1092
03/11/2025 23:45:00,6.5852,8.0550,7.1568,17.8981,0.0247,1.3636,0.0001,2.4663,0.1073
03/12/2025 00:00:00,7.7916,9.2126,8.9613,14.2189,0.0388,4.8991,0.0009,2.4269,0.1071
03/12/2025 00:15:00,7.4170,9.2708,8.5039,14.7800,0.0426,5.2229,0.0019,5.8415,0.1107
03/12/2025 00:30:00,4.7772,5.0701,4.3932,10.3869,0.0189,1.0429,0.0000,2.5246,0.1042
03/12/2025 00:45:00,7.8098,9.9001,9.1385,15.0073,0.0516,4.4014,0.0006,4.7548,0.1151
03/12/2025 01:00:00,9.1863,11.0315,11.0105,10.9568,0.0656,6.7238,0.0015,6.4970,0.1150
03/12/2025 01:15:00,7.8418,9.5706,9.1639,15.0110,0.0314,0.4653,0.0000,2.5109,0.1106
03/12/2025 01:30:00,8.8617,10.8234,10.5237,15.5456,0.0407,4.2307,0.0005,2.4450,0.1076
03/12/2025 01:45:00,8.7136,10.4007,9.3905,18.1348,0.0441,4.9905,0.0020,3.3418,0.1123
03/12/2025 02:00:00,7.0524,8.2090,7.4483,15.1017,0.0262,1.4532,0.0000,5.1561,0.1050
03/12/2025 02:15:00,7.0459,8.8913,7.8280,14.0551,0.0400,5.6573,0.0004,2.4740,0.1110
03/12/2025 02:30:00,5.4687,6.4297,5.8956,10.2354,0.0263,1.8603,0.0000,2.5004,0.1047
03/12/2025 02:45:00,6.2886,8.6590,7.3824,16.4669,0.0285,3.0452,0.0001,4.3815,0.1086
03/12/2025 03:00:00,5.8731,7.5339,7.0085,10.8237,0.0402,6.0011,0.0010,4.1219,0.1065
03/12/2025 03:15:00,7.0439,8.2186,7.3353,16.8278,0.0256,0.9630,0.0001,2.5026,0.1080
03/12/2025 03:30:00,6.6505,6.8125,6.3170,10.5007,0.0331,4.7358,0.0009,2.5164,0.1076
03/12/2025 03:45:00,9.2002,9.9194,9.3381,15.1821,0.0415,3.5381,0.0010,5.4916,0.1137
03/12/2025 04:00:00,6.5283,6.2903,5.6749,12.2890,0.0245,2.1089,0.0000,3.1246,0.1076
03/12/2025 04:15:00,6.8825,8.9708,7.9434,16.3315,0.0434,6.2988,0.0008,2.4923,0.1122
03/12/2025 04:30:00,5.5425,6.6007,6.1019,12.2432,0.0222,0.5804,0.0000,2.5242,0.1058
03/12/2025 04:45:00,6.9161,9.4679,8.4036,14.8080,0.0382,4.3648,0.0001,6.0356,0.1122
03/12/2025 05:00:00,5.6079,7.7803,7.2742,11.7255,0.0423,5.2151,0.0000,2.5122,0.1076
03/12/2025 05:15:00,7.5378,8.3669,7.5903,14.9095,0.0277,1.1683,0.0000,2.4913,0.1093
03/12/2025 05:30:00,7.0036,7.6873,7.2426,12.3379,0.0351,4.8627,0.0003,2.5088,0.1080
03/12/2025 05:45:00,8.1828,9.9705,9.1331,16.0767,0.0419,4.5099,0.0014,6.1432,0.1127
03/12/2025 06:00:00,6.4824,6.5874,6.0735,11.4333,0.0235,1.3960,0.0000,2.4695,0.1054
03/12/2025 06:15:00,6.5600,8.0377,6.9368,14.9966,0.0353,4.9071,0.0007,2.4302,0.1073
03/12/2025 06:30:00,6.0269,6.9988,6.5694,11.8277,0.0333,4.0580,0.0006,3.6530,0.1048
03/12/2025 06:45:00,8.9607,11.2757,13.0613,14.2074,0.0661,6.9687,0.0088,8.0285,0.1085
03/12/2025 07:00:00,6.9370,9.5410,13.0901,12.2768,0.0781,10.2159,0.0113,6.2988,0.1053
03/12/2025 07:15:00,6.3219,8.8637,11.6418,14.9137,0.0695,9.6088,0.0092,2.6019,0.1056
03/12/2025 07:30:00,6.6161,8.0043,10.0881,12.0326,0.0581,7.3024,0.0015,2.3568,0.1005
03/12/2025 07:45:00,7.2646,10.0728,11.7345,14.8287,0.0598,6.8845,0.0004,2.3512,0.1031
03/12/2025 08:00:00,8.3265,11.3499,15.2566,14.8632,0.0721,6.8120,0.0027,7.9095,0.1047
03/12/2025 08:15:00,6.7359,9.7403,13.2402,17.1985,0.0605,5.5511,0.0046,2.6573,0.1074
03/12/2025 08:30:00,7.7154,12.1700,15.1514,16.7769,0.0665,6.7324,0.0028,7.8003,0.1084
03/12/2025 08:45:00,6.0326,9.7752,12.4048,14.5281,0.0595,6.6825,0.0019,2.3957,0.1079
03/12/2025 09:00:00,7.4623,10.8546,13.3656,15.8683,0.0566,1.6472,0.0021,7.9802,0.1035
03/12/2025 09:15:00,7.6623,11.4713,14.0856,14.9183,0.0694,6.6641,0.0007,4.8389,0.1052
03/12/2025 09:30:00,10.4319,13.6583,16.5432,21.3179,0.0655,5.5368,0.0053,3.8197,0.1048
03/12/2025 09:45:00,13.0070,14.7516,15.6689,19.3505,0.0453,1.2325,0.0004,7.9274,0.1090
03/12/2025 10:00:00,10.8350,12.3407,12.2062,14.1215,0.0532,6.0223,0.0029,2.4627,0.1105
03/12/2025 10:15:00,7.3895,9.1384,9.4138,12.1606,0.0362,3.0623,0.0003,2.4914,0.1060
03/12/2025 10:30:00,13.6730,16.5950,16.9069,22.8895,0.0630,5.3374,0.0066,6.6775,0.1117
03/12/2025 10:45:00,11.1299,14.3068,13.9063,17.5781,0.0580,6.8341,0.0030,5.6428,0.1130
03/12/2025 11:00:00,11.3828,13.5807,13.0705,21.2639,0.0434,4.6915,0.0047,2.4321,0.1091
03/12/2025 11:15:00,13.6674,15.4053,15.1618,23.9914,0.0516,4.3699,0.0060,8.7759,0.1153
03/12/2025 11:30:00,8.3744,9.9492,9.2147,20.7811,0.0273,2.7459,0.0021,2.4500,0.1106
03/12/2025 11:45:00,11.5474,14.2256,13.2552,17.9287,0.0561,6.7590,0.0033,4.3237,0.1098
03/12/2025 12:00:00,11.8424,14.8129,14.0683,19.2615,0.0484,3.7154,0.0023,6.3238,0.1078
03/12/2025 12:15:00,8.1738,9.6186,8.2183,15.6009,0.0230,0.9694,0.0001,2.4307,0.1045
03/12/2025 12:30:00,10.6345,12.0012,11.4076,12.6667,0.0518,7.0672,0.0049,7.4701,0.1090
03/12/2025 12:45:00,9.5534,11.0358,9.9409,14.2917,0.0489,6.8626,0.0024,2.4365,0.1102
03/12/2025 13:00:00,9.6478,12.1686,13.9777,11.9038,0.0675,5.3258,0.0022,4.4083,0.1058
03/12/2025 13:15:00,11.7172,13.0173,15.2420,16.1211,0.0621,6.9410,0.0066,9.1961,0.1070
03/12/2025 13:30:00,13.0088,14.8182,16.4507,16.6884,0.0642,6.7487,0.0044,4.0159,0.1046
03/12/2025 13:45:00,12.4175,14.7621,14.3469,20.5444,0.0549,4.3785,0.0038,2.3412,0.1073
03/12/2025 14:00:00,10.4714,11.2241,10.3623,17.4174,0.0307,2.9818,0.0019,8.6082,0.1041
03/12/2025 14:15:00,11.4852,11.6622,10.9166,24.8545,0.0377,6.8983,0.0088,2.4782,0.1068
03/12/2025 14:30:00,10.2017,11.2925,11.4277,20.3866,0.0411,6.8102,0.0065,5.1173,0.1069
03/12/2025 14:45:00,10.2628,11.0900,11.8900,19.6062,0.0395,6.2824,0.0043,5.6358,0.1041
03/12/2025 15:00:00,9.9405,11.2888,10.7105,22.2349,0.0289,1.7908,0.0017,2.3838,0.1046
03/12/2025 15:15:00,10.2218,12.2803,11.9709,16.1314,0.0459,6.2986,0.0042,7.0117,0.1058
03/12/2025 15:30:00,9.2963,10.3547,9.7413,15.8998,0.0395,7.0661,0.0048,4.1269,0.1044
03/12/2025 15:45:00,10.4732,11.0872,10.3263,16.9612,0.0394,7.0811,0.0065,2.3711,0.1066
03/12/2025 16:00:00,9.6885,10.7168,9.5693,18.3752,0.0435,7.3499,0.0069,8.4307,0.1091
03/12/2025 16:15:00,8.3751,10.3675,8.0227,16.3642,0.0446,7.2075,0.0035,2.9185,0.1092
03/12/2025 16:30:00,5.7352,8.0705,5.4677,12.1318,0.0364,7.0402,0.0004,2.3777,0.1058
03/12/2025 16:45:00,6.3081,9.1963,6.3935,15.9603,0.0384,6.9612,0.0010,2.3769,0.1069
03/12/2025 17:00:00,6.8935,9.7854,7.5156,13.3751,0.0418,6.9178,0.0011,2.3732,0.1067
03/12/2025 17:15:00,7.5912,9.9735,8.0500,10.9253,0.0543,6.7937,0.0013,2.3532,0.1091
03/12/2025 17:30:00,9.2590,14.4148,11.4715,18.1018,0.0557,6.7787,0.0025,6.9789,0.1106
